ISCO,job_title,category,category_label
7412,carriage electrician,31,Electrical and electronic trades workers
8131,lacquer maker,33,Stationary plant and machine operators
2522,it administrator,11,Information and communications technology professionals
7312,piano repairer,30,Handicraft and printing workers
2642,live event journalist,12,"Legal, social and cultural professionals"
3314,business support officer,15,Business and administration associate professionals
3322,specialist,15,Business and administration associate professionals
2431,digital media assistant,10,Business and administration professionals
7314,thimble maker,30,Handicraft and printing workers
3324,waste management intermediary,15,Business and administration associate professionals
7112,brick kiln builder,28,"Building and related trades workers, excluding electricians"
1411,guest house keeper,6,"Hospitality, retail and other services managers"
2114,mineralogical analyst,7,Science and engineering professionals
4222,customer contact centre information clerk,19,Customer services clerks
7223,grinder-setter,29,"Metal, machinery and related trades workers"
8181,oven filler,33,Stationary plant and machine operators
7543,stencil examiner,32,"Food processing, wood working, garment and other craft and related trades workers"
8181,clay tunnel kiln operative,33,Stationary plant and machine operators
3331,import export specialist in china and other glassware,15,Business and administration associate professionals
7323,book-sewing machine operator,30,Handicraft and printing workers
2411,cost recovery estimator,10,Business and administration professionals
1343,care home owner,5,Production and specialised services managers
2431,sales catalogue manager,10,Business and administration professionals
6221,technician in aquaculture cages,27,"Market-oriented skilled forestry, fishery and hunting workers"
1223,innovation department manager,4,Administrative and commercial managers
1221,senior brand licensing manager,4,Administrative and commercial managers
7532,bias cutter,32,"Food processing, wood working, garment and other craft and related trades workers"
1112,police chief,3,"Chief executives, senior officials and legislators"
7543,ammunition viewer,32,"Food processing, wood working, garment and other craft and related trades workers"
1344,public housing officer,5,Production and specialised services managers
3131,soot blower,13,Science and engineering associate professionals
8151,card and drawing hand,33,Stationary plant and machine operators
1120,business unit manager,3,"Chief executives, senior officials and legislators"
7112,wall miner,28,"Building and related trades workers, excluding electricians"
8181,porcelain caster,33,Stationary plant and machine operators
7543,AOI operator,32,"Food processing, wood working, garment and other craft and related trades workers"
3122,food production supervisor,13,Science and engineering associate professionals
2433,medical device seller,10,Business and administration professionals
8212,assembler of photographic equipment,34,Assemblers
2153,radio and television engineer,7,Science and engineering professionals
2114,environmental geology research analyst,7,Science and engineering professionals
3323,assistant buyer planner,15,Business and administration associate professionals
4212,bookmaker's clerk,19,Customer services clerks
7319,artificial stone presser,30,Handicraft and printing workers
7232,jet aircraft maintenance coordinator,29,"Metal, machinery and related trades workers"
1120,regional administrative manager,3,"Chief executives, senior officials and legislators"
2342,Freinet class school teacher,9,Teaching professionals
2433,after-sales repair technician,10,Business and administration professionals
3435,multi-skilled stage technician,16,"Legal, social, cultural and related associate professionals"
5230,hypermarket cashier,23,Sales workers
8160,racker,33,Stationary plant and machine operators
3123,distribution supervisor,13,Science and engineering associate professionals
9329,mechanic's mate,38,"Labourers in mining, construction, manufacturing and transport"
8121,tension spring maker,33,Stationary plant and machine operators
8154,cloth brusher,33,Stationary plant and machine operators
1324,live animals logistics planner,5,Production and specialised services managers
3324,commodity exchange floor traders,15,Business and administration associate professionals
8156,automatic cutting system operator,33,Stationary plant and machine operators
3214,appliance officer,14,Health associate professionals
5321,elderly care assistant,24,Personal care workers
4221,reservations officer,19,Customer services clerks
8212,integrated circuit technician,34,Assemblers
2143,waste consultant,7,Science and engineering professionals
7223,gear cutter,29,"Metal, machinery and related trades workers"
3115,electric motor inspector,13,Science and engineering associate professionals
2611,general counsel,12,"Legal, social and cultural professionals"
9412,catering supervisor,39,Food preparation assistants
7323,pager,30,Handicraft and printing workers
1324,assistant import export manager in coffee,5,Production and specialised services managers
2359,home tutor,9,Teaching professionals
1420,press and bookshop manager,6,"Hospitality, retail and other services managers"
7233,chain fitter,29,"Metal, machinery and related trades workers"
2143,waste treatment technology engineering consultant,7,Science and engineering professionals
7112,furnace repairer,28,"Building and related trades workers, excluding electricians"
4419,bureau assistant,21,Other clerical support workers
9129,drainman,36,Cleaners and helpers
2144,tooling development engineer,7,Science and engineering professionals
8322,taxi driver,35,Drivers and mobile plant operators
8155,warehouse machine operator,33,Stationary plant and machine operators
3343,editorial production assistant,15,Business and administration associate professionals
3354,technology licensing officer,15,Business and administration associate professionals
9311,stone loader,38,"Labourers in mining, construction, manufacturing and transport"
3435,programme assistant,16,"Legal, social, cultural and related associate professionals"
9334,trainee shelf filler,38,"Labourers in mining, construction, manufacturing and transport"
4223,telephonist-receptionist,19,Customer services clerks
7531,crust grader,32,"Food processing, wood working, garment and other craft and related trades workers"
3240,equine dentist,14,Health associate professionals
4222,customer service clerk,19,Customer services clerks
3116,waste disposal compliance technician,13,Science and engineering associate professionals
9312,diver's attendant,38,"Labourers in mining, construction, manufacturing and transport"
3115,vehicle production design checker,13,Science and engineering associate professionals
3115,robotic welding engineer,13,Science and engineering associate professionals
3133,instrument attendant,13,Science and engineering associate professionals
3214,prosthetic brace maker,14,Health associate professionals
7313,diamond mounter,30,Handicraft and printing workers
3119,development technician,13,Science and engineering associate professionals
8189,fasher,33,Stationary plant and machine operators
5249,rental sales team leader in construction and civil engineering machinery,23,Sales workers
7223,loom turner,29,"Metal, machinery and related trades workers"
2652,lead vocalist,12,"Legal, social and cultural professionals"
7126,ferrule inserter,28,"Building and related trades workers, excluding electricians"
7543,cigarette catcher,32,"Food processing, wood working, garment and other craft and related trades workers"
8171,froth flotation deinking worker,33,Stationary plant and machine operators
3314,actuarial assistant - life product development,15,Business and administration associate professionals
1344,youth program manager,5,Production and specialised services managers
8153,loose cover maker,33,Stationary plant and machine operators
5419,environmental warden,25,Protective services workers
7231,coach maintenance manager,29,"Metal, machinery and related trades workers"
7232,aeroplane maintenance coordinator,29,"Metal, machinery and related trades workers"
3118,weightsman,13,Science and engineering associate professionals
3343,editorial intern,15,Business and administration associate professionals
3118,computer-aided manufacturing technician,13,Science and engineering associate professionals
7311,weight adjuster,30,Handicraft and printing workers
2144,cryogenic engineer,7,Science and engineering professionals
2149,quantity survey expert,7,Science and engineering professionals
2642,sports commentator,12,"Legal, social and cultural professionals"
2310,architecture professor,9,Teaching professionals
8156,heel nailing machine operator,33,Stationary plant and machine operators
7115,boat builder and repairer,28,"Building and related trades workers, excluding electricians"
4312,financial markets back office operator,20,Numerical and material recording clerks
7233,industrial machinery inspector,29,"Metal, machinery and related trades workers"
7322,printer's feeder,30,Handicraft and printing workers
1439,auto shop service manager,6,"Hospitality, retail and other services managers"
7223,laser engraving mill technician,29,"Metal, machinery and related trades workers"
3118,designer-draughtsman,13,Science and engineering associate professionals
8322,chauffeur-handyman,35,Drivers and mobile plant operators
1223,director of research and development,4,Administrative and commercial managers
5211,vegetable market vendor,23,Sales workers
3324,wholesale trader in meat and meat products,15,Business and administration associate professionals
8111,cable transporter,33,Stationary plant and machine operators
2431,price checker,10,Business and administration professionals
5321,assistant nurse,24,Personal care workers
1324,assistant import export manager  in household goods,5,Production and specialised services managers
4321,raw materials warehouse manager,20,Numerical and material recording clerks
7313,gold jewellery fabricator,30,Handicraft and printing workers
2151,electromechanical design engineer,7,Science and engineering professionals
8154,rope soaper,33,Stationary plant and machine operators
2262,hospital locum pharmacist,8,Health professionals
3434,dÃÂ©corateur,16,"Legal, social, cultural and related associate professionals"
8159,mattress forming machine setter,33,Stationary plant and machine operators
2151,electro-mechanical development engineer,7,Science and engineering professionals
2144,manufacturing tooling engineer,7,Science and engineering professionals
1420,DIY superstore manager,6,"Hospitality, retail and other services managers"
3153,cosmonaut,13,Science and engineering associate professionals
3311,asset manager,15,Business and administration associate professionals
8332,aircraft refueller,35,Drivers and mobile plant operators
3353,benefit assistant,15,Business and administration associate professionals
2423,personnel consultant,10,Business and administration professionals
8111,sample driller,33,Stationary plant and machine operators
2359,instructional design professional,9,Teaching professionals
5223,bridal wear salesperson,23,Sales workers
2131,epidemiology scientist,7,Science and engineering professionals
2651,storyboard artist and revisionist,12,"Legal, social and cultural professionals"
7549,badge maker,32,"Food processing, wood working, garment and other craft and related trades workers"
2431,fund raising manager,10,Business and administration professionals
1342,clinical informatics supervisor,5,Production and specialised services managers
9321,jennier,38,"Labourers in mining, construction, manufacturing and transport"
1324,international trade compliance manager in metals and metal ores,5,Production and specialised services managers
7549,cord finisher,32,"Food processing, wood working, garment and other craft and related trades workers"
3324,B2B sales consultant in electronic and telecommunications equipment and parts,15,Business and administration associate professionals
3151,trinity house engineer,13,Science and engineering associate professionals
1212,employee benefits manager,4,Administrative and commercial managers
9329,ash and muck man,38,"Labourers in mining, construction, manufacturing and transport"
8343,swingbridge keeper,35,Drivers and mobile plant operators
2149,asset engineer,7,Science and engineering professionals
2422,political affairs officer,10,Business and administration professionals
7314,ground layer,30,Handicraft and printing workers
3122,service supervisor,13,Science and engineering associate professionals
3411,costs negotiator,16,"Legal, social, cultural and related associate professionals"
4323,shipping traffic coordinator,20,Numerical and material recording clerks
3522,signals officer,17,Information and communications technicians
2264,chiropractor,8,Health professionals
2131,toxicology studies researcher,7,Science and engineering professionals
3143,forestry technician,13,Science and engineering associate professionals
3431,photographic assistant,16,"Legal, social, cultural and related associate professionals"
2642,fact checker,12,"Legal, social and cultural professionals"
7522,reproduction antique furniture maker,32,"Food processing, wood working, garment and other craft and related trades workers"
7126,sprinkler pipe jointer,28,"Building and related trades workers, excluding electricians"
1349,language translation service manager,5,Production and specialised services managers
3343,international exchange coordinator,15,Business and administration associate professionals
8172,table saw operative,33,Stationary plant and machine operators
9333,yardman,38,"Labourers in mining, construction, manufacturing and transport"
7543,rag sorter,32,"Food processing, wood working, garment and other craft and related trades workers"
5413,juvenile detention officer,25,Protective services workers
3321,insurance sales consultant,15,Business and administration associate professionals
1349,global publications manager,5,Production and specialised services managers
1349,library administrator,5,Production and specialised services managers
2423,resource planner,10,Business and administration professionals
9216,cobbleman,37,"Agricultural, forestry and fishery labourers"
8172,band scroll saw specialist,33,Stationary plant and machine operators
2635,military and veterans social worker,12,"Legal, social and cultural professionals"
8160,soft drinks manufacturer,33,Stationary plant and machine operators
2166,special effects artist,7,Science and engineering professionals
2433,textile industry machinery field salesperson,10,Business and administration professionals
8332,hgv driver,35,Drivers and mobile plant operators
3353,local ii officer,15,Business and administration associate professionals
8171,froth flotation deinking operator,33,Stationary plant and machine operators
2413,shares analyst,10,Business and administration professionals
8143,craft board maker,33,Stationary plant and machine operators
8152,knitting technician,33,Stationary plant and machine operators
3322,commercial representative,15,Business and administration associate professionals
8212,glow lamp maker,34,Assemblers
9333,timber porter,38,"Labourers in mining, construction, manufacturing and transport"
2310,dental sciences lecturer,9,Teaching professionals
1324,trainee import export manager in sugar,5,Production and specialised services managers
8160,cellar operator,33,Stationary plant and machine operators
8143,absorbent pad machine worker,33,Stationary plant and machine operators
2166,vfx animator,7,Science and engineering professionals
3312,bank relationship manager,15,Business and administration associate professionals
2656,senior broadcast journalist,12,"Legal, social and cultural professionals"
2113,public analyst,7,Science and engineering professionals
8183,oil filler,33,Stationary plant and machine operators
9629,locker room attendant,41,Refuse workers and other elementary workers
2152,sensor engineers,7,Science and engineering professionals
3122,blowing room foreman,13,Science and engineering associate professionals
5131,head wine waiter,22,Personal service workers
1211,company registrar,4,Administrative and commercial managers
2131,microbiology science researcher,7,Science and engineering professionals
4225,customer complaints handler,19,Customer services clerks
2433,technical sales representative in heating equipment,10,Business and administration professionals
2330,teacher of business studies and economics in secondary schools,9,Teaching professionals
8219,jewellery assembler,34,Assemblers
1111,local councillor,3,"Chief executives, senior officials and legislators"
7126,stove repairer,28,"Building and related trades workers, excluding electricians"
3134,gas plant operator,13,Science and engineering associate professionals
3312,account manager SME,15,Business and administration associate professionals
8122,tooling machine operator,33,Stationary plant and machine operators
3331,assistant export specialist in  fish,15,Business and administration associate professionals
7523,wood boring machine technician,32,"Food processing, wood working, garment and other craft and related trades workers"
7223,pipe bender,29,"Metal, machinery and related trades workers"
7412,elevator service engineer,31,Electrical and electronic trades workers
2221,paediatric nurse,8,Health professionals
7233,machine shop fitter,29,"Metal, machinery and related trades workers"
7536,suit case maker,32,"Food processing, wood working, garment and other craft and related trades workers"
2521,database analyst,11,Information and communications technology professionals
3123,dredging operations supervisor,13,Science and engineering associate professionals
3323,purchasing contracts administrator,15,Business and administration associate professionals
3152,relieving officer,13,Science and engineering associate professionals
2145,plastics research engineer,7,Science and engineering professionals
4214,rent collector,19,Customer services clerks
1324,removals manager,5,Production and specialised services managers
3153,airline transport pilot,13,Science and engineering associate professionals
2411,internal audit manager,10,Business and administration professionals
3132,waystewater treatment plant operative,13,Science and engineering associate professionals
8131,saline maker,33,Stationary plant and machine operators
8350,first tindal,35,Drivers and mobile plant operators
2145,master cider maker,7,Science and engineering professionals
1330,ICT information and knowledge managers,5,Production and specialised services managers
1411,rooms manager,6,"Hospitality, retail and other services managers"
1324,assistant import manager in waste and scrap,5,Production and specialised services managers
2145,gas production engineer,7,Science and engineering professionals
8312,railway switchwoman,35,Drivers and mobile plant operators
2635,marriage guidance worker,12,"Legal, social and cultural professionals"
2310,professor of psychology,9,Teaching professionals
9329,packman,38,"Labourers in mining, construction, manufacturing and transport"
3359,materials inspector,15,Business and administration associate professionals
3122,ship assembly quality supervisor,13,Science and engineering associate professionals
7513,butter maker,32,"Food processing, wood working, garment and other craft and related trades workers"
2310,professor of planetary science,9,Teaching professionals
9629,fairground attendant,41,Refuse workers and other elementary workers
8122,dipping tank operative,33,Stationary plant and machine operators
7422,installation fitter,31,Electrical and electronic trades workers
8154,feather cleaner,33,Stationary plant and machine operators
7322,gravure press specialist,30,Handicraft and printing workers
8219,heel coverer,34,Assemblers
5321,sick room attendant,24,Personal care workers
2230,acupuncturist,8,Health professionals
9312,rivers operative,38,"Labourers in mining, construction, manufacturing and transport"
6113,landscaping gardener,26,Market-oriented skilled agricultural workers
2330,art tutor in secondary school,9,Teaching professionals
2250,government vet,8,Health professionals
3324,yield management executive,15,Business and administration associate professionals
2422,sports policy advisor,10,Business and administration professionals
5132,bar associate,22,Personal service workers
2422,housing policy development officer,10,Business and administration professionals
6123,bees breeder,26,Market-oriented skilled agricultural workers
4419,establishment assistant,21,Other clerical support workers
8122,tub washer,33,Stationary plant and machine operators
1324,assistant export manager in  textile industry machinery,5,Production and specialised services managers
2636,monk,12,"Legal, social and cultural professionals"
7121,mastic asphalt spreader,28,"Building and related trades workers, excluding electricians"
2652,music arranger,12,"Legal, social and cultural professionals"
7543,furnace tester,32,"Food processing, wood working, garment and other craft and related trades workers"
8131,pesticide mixing machine operative,33,Stationary plant and machine operators
2269,radiotherapy radiographer,8,Health professionals
3153,flying trainer,13,Science and engineering associate professionals
8141,bottle maker,33,Stationary plant and machine operators
1324,assistant export manager  in household goods,5,Production and specialised services managers
7115,bar fitter,28,"Building and related trades workers, excluding electricians"
9629,face painter,41,Refuse workers and other elementary workers
2514,mobile application developer,11,Information and communications technology professionals
1219,quality control manager,4,Administrative and commercial managers
2310,professor of electrical engineering,9,Teaching professionals
7126,maintenance gas worker,28,"Building and related trades workers, excluding electricians"
8141,tyre moulder,33,Stationary plant and machine operators
8141,rubber V-belt coverer,33,Stationary plant and machine operators
5142,make-up artist and hair designer,22,Personal service workers
5321,aid,24,Personal care workers
7513,sugar mixer,32,"Food processing, wood working, garment and other craft and related trades workers"
7315,post boy,30,Handicraft and printing workers
2143,household recycling co-ordinator,7,Science and engineering professionals
7223,rail puncher,29,"Metal, machinery and related trades workers"
3339,media salesman,15,Business and administration associate professionals
2149,wooden technology technician,7,Science and engineering professionals
2163,costume specialist,7,Science and engineering professionals
3353,single fraud investigation service officer,15,Business and administration associate professionals
7543,clothing quality control inspector,32,"Food processing, wood working, garment and other craft and related trades workers"
8342,bulldozer operative,35,Drivers and mobile plant operators
1219,facilities project manager,4,Administrative and commercial managers
3435,video and motion picture lighting technician,16,"Legal, social, cultural and related associate professionals"
5223,home decorating specialised seller,23,Sales workers
8344,internal driver,35,Drivers and mobile plant operators
2352,special needs peripatetic teacher,9,Teaching professionals
4321,raw materials warehouse lead,20,Numerical and material recording clerks
9112,station cleaner,36,Cleaners and helpers
2642,critic,12,"Legal, social and cultural professionals"
2635,enterprise development facilitator,12,"Legal, social and cultural professionals"
2149,quality consultant,7,Science and engineering professionals
2250,state vet,8,Health professionals
3122,helicopter engineering compliance supervisor,13,Science and engineering associate professionals
2424,skills development coach,10,Business and administration professionals
7312,part maker,30,Handicraft and printing workers
8181,mixer attendant,33,Stationary plant and machine operators
2412,investments portfolio manager,10,Business and administration professionals
7411,electrical maintenance worker,31,Electrical and electronic trades workers
8160,steep vessel operator,33,Stationary plant and machine operators
2422,company secretarial assistant,10,Business and administration professionals
2431,commercial executive,10,Business and administration professionals
7523,bobbin sizer,32,"Food processing, wood working, garment and other craft and related trades workers"
2432,activism & events officer,10,Business and administration professionals
7522,veneer matcher,32,"Food processing, wood working, garment and other craft and related trades workers"
4312,settlements manager,20,Numerical and material recording clerks
4221,ticket booking agent,19,Customer services clerks
8157,clothes presser,33,Stationary plant and machine operators
5151,flats steward,22,Personal service workers
1420,off-licence manager,6,"Hospitality, retail and other services managers"
5312,primary school assistant,24,Personal care workers
8114,slate product production worker,33,Stationary plant and machine operators
8160,brewery assistant,33,Stationary plant and machine operators
2359,tutors,9,Teaching professionals
4223,switchboard operator,19,Customer services clerks
3412,volunteer coordinator,16,"Legal, social, cultural and related associate professionals"
7511,kosher meat boner,32,"Food processing, wood working, garment and other craft and related trades workers"
4323,aeroplane dispatcher,20,Numerical and material recording clerks
1324,manager of inland water transport,5,Production and specialised services managers
9629,spa assistant,41,Refuse workers and other elementary workers
2310,veterinary science professor,9,Teaching professionals
1323,speculative developer,5,Production and specialised services managers
8343,donkey engineman,35,Drivers and mobile plant operators
3115,mechatronics technician,13,Science and engineering associate professionals
8121,sand mixer,33,Stationary plant and machine operators
3331,graduate import export specialist in dairy products and edible oils,15,Business and administration associate professionals
2310,nursing docent,9,Teaching professionals
2261,geriatric dentist,8,Health professionals
1221,telemarketing manager,4,Administrative and commercial managers
7223,thread rolling machine operator,29,"Metal, machinery and related trades workers"
5412,wpc,25,Protective services workers
7536,footwear CAD pattern-maker,32,"Food processing, wood working, garment and other craft and related trades workers"
8121,iron plate straightener,33,Stationary plant and machine operators
7318,natural dye worker,30,Handicraft and printing workers
8141,conveyor belt vulcaniser,33,Stationary plant and machine operators
3412,residential support worker (young people),16,"Legal, social, cultural and related associate professionals"
9215,small holder,37,"Agricultural, forestry and fishery labourers"
4321,stockroom clerk,20,Numerical and material recording clerks
2412,financial loans adviser,10,Business and administration professionals
8189,edgebander operative,33,Stationary plant and machine operators
7231,diesel mechanic,29,"Metal, machinery and related trades workers"
8142,button driller,33,Stationary plant and machine operators
2165,surveyor and water engineer,7,Science and engineering professionals
3115,aircraft engine tester,13,Science and engineering associate professionals
5112,gate line assistant,22,Personal service workers
7125,glazier,28,"Building and related trades workers, excluding electricians"
1420,multimedia superstore manager,6,"Hospitality, retail and other services managers"
7543,wheel tapper,32,"Food processing, wood working, garment and other craft and related trades workers"
4120,secretary-receptionist,18,General and keyboard clerks
3123,supervisor of water conservation systems installation,13,Science and engineering associate professionals
1219,security management specialist,4,Administrative and commercial managers
3153,light aircraft pilot,13,Science and engineering associate professionals
2164, transportation,7,Science and engineering professionals
7223,punch machine hand,29,"Metal, machinery and related trades workers"
2653,lap dancer,12,"Legal, social and cultural professionals"
2422,culture programes officer,10,Business and administration professionals
1324,trainee import manager in metals and metal ores,5,Production and specialised services managers
7531,wig and hairpiece maker,32,"Food processing, wood working, garment and other craft and related trades workers"
2142,municipal engineer,7,Science and engineering professionals
1345,education program director,5,Production and specialised services managers
8157,unit operator,33,Stationary plant and machine operators
8181,clay dryer kiln operator,33,Stationary plant and machine operators
9333,linen checker,38,"Labourers in mining, construction, manufacturing and transport"
3141,animal biologist,13,Science and engineering associate professionals
7322,digital print specialist,30,Handicraft and printing workers
3211,superintendent radiographer,14,Health associate professionals
4312,broker assistant,20,Numerical and material recording clerks
3324,graduate wholesale merchant in household goods,15,Business and administration associate professionals
8332,truck driver,35,Drivers and mobile plant operators
8350,trawlerman,35,Drivers and mobile plant operators
3314,budget support officer,15,Business and administration associate professionals
3132,distribution assistant,13,Science and engineering associate professionals
3334,letting agent,15,Business and administration associate professionals
8160,candy machine operator,33,Stationary plant and machine operators
5164,racehorse trainer,22,Personal service workers
4213,pawnbroker,19,Customer services clerks
3435,automated lighting technician,16,"Legal, social, cultural and related associate professionals"
3334,property acquisition manager,15,Business and administration associate professionals
2351,education studies scientist,9,Teaching professionals
8122,oxidiser,33,Stationary plant and machine operators
5162,batman,22,Personal service workers
7533,sempstress,32,"Food processing, wood working, garment and other craft and related trades workers"
1324,assistant import export manager in furniture,5,Production and specialised services managers
3119,footwear product engineer,13,Science and engineering associate professionals
2611,state attorney,12,"Legal, social and cultural professionals"
3423,activities coordinator,16,"Legal, social, cultural and related associate professionals"
2141,specialist in automation systems,7,Science and engineering professionals
2635,bereavement advice counsellor,12,"Legal, social and cultural professionals"
1321,waste management officer,5,Production and specialised services managers
2652,violinist,12,"Legal, social and cultural professionals"
9629,balloonist,41,Refuse workers and other elementary workers
2152,instrumentation engineering expert,7,Science and engineering professionals
2163,design and technology technician,7,Science and engineering professionals
7126,wastewater infrastructure operative,28,"Building and related trades workers, excluding electricians"
7232,rotary aircraft maintenance coordinator,29,"Metal, machinery and related trades workers"
7536,cobbler,32,"Food processing, wood working, garment and other craft and related trades workers"
9329,battery man,38,"Labourers in mining, construction, manufacturing and transport"
2166,senior illustrator,7,Science and engineering professionals
7523,floor sanding machine worker,32,"Food processing, wood working, garment and other craft and related trades workers"
1349,energy and sustainability manager,5,Production and specialised services managers
2144,computational fluid dynamics  engineer,7,Science and engineering professionals
7523,wood boring mill technician,32,"Food processing, wood working, garment and other craft and related trades workers"
3255,dynamic relaxation practitioner,14,Health associate professionals
4214,collection controller,19,Customer services clerks
2433,solar sales assistant,10,Business and administration professionals
1324,air traffic manager,5,Production and specialised services managers
7543,examiner and mender,32,"Food processing, wood working, garment and other craft and related trades workers"
7543,metal quality control superintendent,32,"Food processing, wood working, garment and other craft and related trades workers"
3111,manufacturing chemistry technician,13,Science and engineering associate professionals
1324,port manager,5,Production and specialised services managers
2165,GIS technician,7,Science and engineering professionals
2131,biochemistry studies research analyst,7,Science and engineering professionals
9329,pump house attendant,38,"Labourers in mining, construction, manufacturing and transport"
2152,satellite engineering analyst,7,Science and engineering professionals
1324,international trade manager in coffee,5,Production and specialised services managers
9329,meter house attendant,38,"Labourers in mining, construction, manufacturing and transport"
8343,mill crane operator,35,Drivers and mobile plant operators
8160,cocoa compression operative,33,Stationary plant and machine operators
7223,planing engineer,29,"Metal, machinery and related trades workers"
2642,online editor,12,"Legal, social and cultural professionals"
6112,fruit production team manager,26,Market-oriented skilled agricultural workers
8160,still pumpman,33,Stationary plant and machine operators
5312,school helper,24,Personal care workers
2146,boring engineer,7,Science and engineering professionals
5113,visitor services assistant,22,Personal service workers
3331,trainee import export specialist in tobacco products,15,Business and administration associate professionals
7317,hand toy maker,30,Handicraft and printing workers
3121,scheduling manager (mine),13,Science and engineering associate professionals
4110,junior clerk,18,General and keyboard clerks
2310,professor of medicine,9,Teaching professionals
3344,medical receptionist,15,Business and administration associate professionals
3123,terrazzo team foreman,13,Science and engineering associate professionals
5120,catering cook,22,Personal service workers
8182,machinery attendant,33,Stationary plant and machine operators
5414,car escort,25,Protective services workers
3214,O&P technician,14,Health associate professionals
9333,jetty hand,38,"Labourers in mining, construction, manufacturing and transport"
2632,senior geographical information systems analyst,12,"Legal, social and cultural professionals"
8343,forge gantry man,35,Drivers and mobile plant operators
9333,shipper,38,"Labourers in mining, construction, manufacturing and transport"
2144,mechanical and electrical engineer,7,Science and engineering professionals
7222,press tool mould maker,29,"Metal, machinery and related trades workers"
2221,charge nurse,8,Health professionals
8182,boiler room attendant,33,Stationary plant and machine operators
7411,solar energy plant technician,31,Electrical and electronic trades workers
3112,sewerage maintenance technician,13,Science and engineering associate professionals
8343,automated cable vehicle controller,35,Drivers and mobile plant operators
7523,cross borer and cutter,32,"Food processing, wood working, garment and other craft and related trades workers"
4321,inventory control clerk,20,Numerical and material recording clerks
8142,fiberglass laminator,33,Stationary plant and machine operators
5131,restaurant hostess,22,Personal service workers
5223,filling station shop assistant,23,Sales workers
2643,jurilinguist,12,"Legal, social and cultural professionals"
2320,police officer trainer,9,Teaching professionals
9412,washer-up,39,Food preparation assistants
3115,chain and suspension gear tester,13,Science and engineering associate professionals
2642,drinks blogger,12,"Legal, social and cultural professionals"
5245,petrol attendant,23,Sales workers
3331,logistics line manager,15,Business and administration associate professionals
2133,supervisor of pipeline environmental projects,7,Science and engineering professionals
3342, civil partnership and deaths,15,Business and administration associate professionals
3112,civil engineering technician,13,Science and engineering associate professionals
2433,agricultural machinery and equipment inside technical sales representative,10,Business and administration professionals
2149,scientific engineer,7,Science and engineering professionals
7115,kitchen unit installer,28,"Building and related trades workers, excluding electricians"
8152,jacquard lacer,33,Stationary plant and machine operators
5222,floor walker,23,Sales workers
8189,accumulator charger,33,Stationary plant and machine operators
3339,talent agency,15,Business and administration associate professionals
3512,desktop support analyst,17,Information and communications technicians
8189,steel man,33,Stationary plant and machine operators
2310,healthcare specialist professor,9,Teaching professionals
5153,caravan park warden,22,Personal service workers
3118,mechanical technology drafting expert,13,Science and engineering associate professionals
5245,garage salesperson,23,Sales workers
5223,fleet leasing consultant,23,Sales workers
8154,calenderer,33,Stationary plant and machine operators
1321,foundry owner,5,Production and specialised services managers
8212,switch maker,34,Assemblers
2359,training designer,9,Teaching professionals
8141,latex coagulation operator,33,Stationary plant and machine operators
2165,surveyors,7,Science and engineering professionals
1439,hairdressing salon owner,6,"Hospitality, retail and other services managers"
8122,burring wheel operator,33,Stationary plant and machine operators
3117,metallurgical assistant,13,Science and engineering associate professionals
5321,aide,24,Personal care workers
2310,social work teacher,9,Teaching professionals
3257,drug inspector,14,Health associate professionals
2310,economics professor,9,Teaching professionals
3122,production overseer,13,Science and engineering associate professionals
2422,ballot adviser,10,Business and administration professionals
3522,wide band planner,17,Information and communications technicians
8131,drumhand,33,Stationary plant and machine operators
7543,metal sorter,32,"Food processing, wood working, garment and other craft and related trades workers"
2632,media analyst,12,"Legal, social and cultural professionals"
1321,finishingÃÂ department supervisor,5,Production and specialised services managers
8111,girder leader,33,Stationary plant and machine operators
3412,youth project coordinator,16,"Legal, social, cultural and related associate professionals"
2310,classics lector,9,Teaching professionals
1112,central bank managers,3,"Chief executives, senior officials and legislators"
3119,turbine inspector,13,Science and engineering associate professionals
3331,graduate import export specialist in clothing and footwear,15,Business and administration associate professionals
3115,lorry design checker,13,Science and engineering associate professionals
1349,director of collections,5,Production and specialised services managers
7221,hammer operator,29,"Metal, machinery and related trades workers"
6113,gardener-handyman,26,Market-oriented skilled agricultural workers
2142,road engineer,7,Science and engineering professionals
3141,horticulturist,13,Science and engineering associate professionals
3139,robotic equipment operative,13,Science and engineering associate professionals
2114,exploration geology science researcher,7,Science and engineering professionals
3324,senior wholesale merchant in wood and construction materials,15,Business and administration associate professionals
7536,belt mender,32,"Food processing, wood working, garment and other craft and related trades workers"
8114,grinding machinist,33,Stationary plant and machine operators
3331,graduate import export specialist in hides,15,Business and administration associate professionals
3522,air traffic control assistant,17,Information and communications technicians
1330,CDO,5,Production and specialised services managers
2522,ICT sysadmins,11,Information and communications technology professionals
5153,caretaker's assistant,22,Personal service workers
3115,materials analyst,13,Science and engineering associate professionals
2144,senior marine engineer,7,Science and engineering professionals
2145,food tech expert,7,Science and engineering professionals
2142,rail engineering specialist,7,Science and engineering professionals
3152,lighter captain,13,Science and engineering associate professionals
3331, head,15,Business and administration associate professionals
3131,solar energy plant operative,13,Science and engineering associate professionals
2412,investment banking associate,10,Business and administration professionals
3421,golf player,16,"Legal, social, cultural and related associate professionals"
8171,pulp mill machine specialist,33,Stationary plant and machine operators
