ISCO,job_title,category,category_label
3122,food production planning expert,3,Science and engineering associate professionals
7233,fitter-tester,14,"Metal, machinery and related trades workers"
7534,train carriage upholsterer,17,"Food processing, wood working, garment and other craft and related trades workers"
1324,senior import manager in metals and metal ores,2,Production and specialised services managers
5414,security investigator,10,Protective services workers
2422,sports and recreation policy researcher,6,Business and administration professionals
7413,street lighting electrician,16,Electrical and electronic trades workers
7315,embosser,15,Handicraft and printing workers
9215,forestry worker,21,"Agricultural, forestry and fishery labourers"
3435,automation programmer & operator,8,"Legal, social, cultural and related associate professionals"
8156,trimming machine operative,18,Stationary plant and machine operators
7126,drainage system technician,13,"Building and related trades workers, excluding electricians"
3132,incinerator operative,3,Science and engineering associate professionals
8153,lashing machinist,18,Stationary plant and machine operators
5111,cabin steward,10,Personal service workers
3115,air system engineer,3,Science and engineering associate professionals
7543,metal nondestructive testing technician,17,"Food processing, wood working, garment and other craft and related trades workers"
4312,contracts controller,9,Numerical and material recording clerks
3342,litigation secretary,6,Business and administration associate professionals
7421,avionics mechanic,16,Electrical and electronic trades workers
2113,perfume and cosmetics formulator,3,Science and engineering professionals
7543,shooter,17,"Food processing, wood working, garment and other craft and related trades workers"
3352,government tax inspector,6,Business and administration associate professionals
3214,hearing aid consultant,4,Health associate professionals
7319,metal mounter,15,Handicraft and printing workers
3412,community involvement officer,8,"Legal, social, cultural and related associate professionals"
3133,gas production controller,3,Science and engineering associate professionals
7213,oil lamp maker,14,"Metal, machinery and related trades workers"
1420,circulation manager,2,"Hospitality, retail and other services managers"
7323,binder's assistant,15,Handicraft and printing workers
9412,lunchtime assistant,21,Food preparation assistants
3511,it controller,7,Information and communications technicians
4323,inland water cargo planer,9,Numerical and material recording clerks
8172,particle board machine specialist,18,Stationary plant and machine operators
7223,engineer's machinist,14,"Metal, machinery and related trades workers"
7214,boat repairer,14,"Metal, machinery and related trades workers"
2411,audit executive,6,Business and administration professionals
1346,insurance claim supervisor,2,Production and specialised services managers
2412,grants advisor,6,Business and administration professionals
5153,town hall superintendent,10,Personal service workers
7213,pressure vessel maker,14,"Metal, machinery and related trades workers"
7317,cork cutter,15,Handicraft and printing workers
3422,umpire,8,"Legal, social, cultural and related associate professionals"
7314,hand tile moulder,15,Handicraft and printing workers
2144,aerostructure engineer,3,Science and engineering professionals
1211,cost accounting manager,1,Administrative and commercial managers
3311,mortgage professional,6,Business and administration associate professionals
8151,synthetic filament spinner,18,Stationary plant and machine operators
2149,optic engineer,3,Science and engineering professionals
3331,senior export specialist in tobacco products,6,Business and administration associate professionals
8131,fragrance factory worker,18,Stationary plant and machine operators
3252,coordinator of waiting lists,4,Health associate professionals
4221,travel sales executive,9,Customer services clerks
2529,technical security consultant,7,Information and communications technology professionals
5223,museum shop assistant,11,Sales workers
2433,sustainable energy research consultant,6,Business and administration professionals
5164,guide dog for the blind instructor,10,Personal service workers
5246,school meals attendant,11,Sales workers
2132,horticultural engineer,3,Science and engineering professionals
2659,community arts project leader,8,"Legal, social and cultural professionals"
8160,brewing operator,18,Stationary plant and machine operators
2310,nursing sciences lector,5,Teaching professionals
7318,yarn drawer,15,Handicraft and printing workers
5113,park interpretation officer,10,Personal service workers
1211,financial institution treasurer,1,Administrative and commercial managers
2655,voice actress,8,"Legal, social and cultural professionals"
1343,matron,2,Production and specialised services managers
4312,audit office worker,9,Numerical and material recording clerks
2511,data warehouse analyst,7,Information and communications technology professionals
2144,rotational equipment engineer,3,Science and engineering professionals
8131,chemical mixer,18,Stationary plant and machine operators
2431,commercial pricing analyst,6,Business and administration professionals
2152,micro electronics engineer,3,Science and engineering professionals
3312,credit adviser,6,Business and administration associate professionals
4412,mailroom clerk,9,Other clerical support workers
8343,dockside crane operator,20,Drivers and mobile plant operators
2632,geographical information systems officer,8,"Legal, social and cultural professionals"
7223,gear grinder,14,"Metal, machinery and related trades workers"
3151,shipping assistant engineer,3,Science and engineering associate professionals
5312,schools special support assistant,10,Personal care workers
1346,insurance company manager s,2,Production and specialised services managers
2149,industrial expert,3,Science and engineering professionals
8156,leather products machine operator,18,Stationary plant and machine operators
5311,school bus transportation attendant,10,Personal care workers
5223,pastry and confectionery specialised seller,11,Sales workers
2330,principal teacher of guidance,5,Teaching professionals
6113,grass keeper,12,Market-oriented skilled agricultural workers
8212,instrument wireman,19,Assemblers
2166,infographic designer,3,Science and engineering professionals
5141,hair and wig stylist,10,Personal service workers
3115,industrial maintenance supervisor,3,Science and engineering associate professionals
4223,control centre operator,9,Customer services clerks
9329,wagon trimmer,22,"Labourers in mining, construction, manufacturing and transport"
2612,justice of the supreme court,8,"Legal, social and cultural professionals"
7516,curing room worker,17,"Food processing, wood working, garment and other craft and related trades workers"
6122,poultry rearer,12,Market-oriented skilled agricultural workers
7533,wooden dollmaker,17,"Food processing, wood working, garment and other craft and related trades workers"
5223,builders merchants shop salesperson,11,Sales workers
2423,outplacement counsellor,6,Business and administration professionals
1219,building cleaning and maintenance manager,1,Administrative and commercial managers
3341,customer service centre manager,6,Business and administration associate professionals
3315,gemstone assessor,6,Business and administration associate professionals
7312,wire harp builder,15,Handicraft and printing workers
5414,inspector of park keepers,10,Protective services workers
2421,quality and compliance officer,6,Business and administration professionals
4312,fund holding assistant,9,Numerical and material recording clerks
8189,shears operator,18,Stationary plant and machine operators
1330,internet café manager,2,Production and specialised services managers
7322,floor hand,15,Handicraft and printing workers
8152,lace machinist,18,Stationary plant and machine operators
2423,human resource officer,6,Business and administration professionals
8153,sewing matron,18,Stationary plant and machine operators
2166,TV casting director,3,Science and engineering professionals
8131,dyewood miller,18,Stationary plant and machine operators
7322,calico printer,15,Handicraft and printing workers
3115,helicopter engine tester,3,Science and engineering associate professionals
3331,trainee import export specialist in electronic and telecommunications equipment,6,Business and administration associate professionals
7124,pipeliner,13,"Building and related trades workers, excluding electricians"
3334,sales negotiator,6,Business and administration associate professionals
1324,assistant import manager in tobacco products,2,Production and specialised services managers
2632,palaeographist,8,"Legal, social and cultural professionals"
7534,bus upholsterer,17,"Food processing, wood working, garment and other craft and related trades workers"
8219,putter-together,19,Assemblers
5142,salon therapist,10,Personal service workers
3116,tanning solution preparer,3,Science and engineering associate professionals
2149,materials engineering specialist,3,Science and engineering professionals
8183,filling plant operative,18,Stationary plant and machine operators
2355,instructor of arts and crafts,5,Teaching professionals
7322,arc light printer,15,Handicraft and printing workers
8131,chemical fermentation process worker,18,Stationary plant and machine operators
2513,javascript developer,7,Information and communications technology professionals
2635,criminal justice social worker,8,"Legal, social and cultural professionals"
2412,seed capital investor,6,Business and administration professionals
8131,oil blender,18,Stationary plant and machine operators
2359,designer of training courses,5,Teaching professionals
8152,hosiery machinist,18,Stationary plant and machine operators
9329,roller carrier,22,"Labourers in mining, construction, manufacturing and transport"
2433,graduate technical sales representative in agricultural machinery and equipment,6,Business and administration professionals
7543,newspaper sorter,17,"Food processing, wood working, garment and other craft and related trades workers"
3412,day centre organiser,8,"Legal, social, cultural and related associate professionals"
8212,electronic musical instrument craftsperson,19,Assemblers
9629,macer,21,Refuse workers and other elementary workers
3331,graduate import export specialist in perfume and cosmetics,6,Business and administration associate professionals
3359,trading standards manager,6,Business and administration associate professionals
3339,relocation specialist,6,Business and administration associate professionals
2141,trainee mail and packaging manager,3,Science and engineering professionals
2412,investment strategy manager,6,Business and administration professionals
2413,finance analyst,6,Business and administration professionals
2659,puppeteer & actor,8,"Legal, social and cultural professionals"
2320,beauty therapy lecturer,5,Teaching professionals
7511,animal slaughterer,17,"Food processing, wood working, garment and other craft and related trades workers"
3411,conveyancing assistant,8,"Legal, social, cultural and related associate professionals"
7516,beater-up,17,"Food processing, wood working, garment and other craft and related trades workers"
3359,consular officer,6,Business and administration associate professionals
3324,wholesale merchant in fruit and vegetables,6,Business and administration associate professionals
1344,social and community services manager,2,Production and specialised services managers
2269,art therapist,4,Health professionals
1211,group treasurer,1,Administrative and commercial managers
8342,scoop driver,20,Drivers and mobile plant operators
1349,administrator of olympic spot recruiting,2,Production and specialised services managers
8122,coating machine operator,18,Stationary plant and machine operators
7126,gas plant inspector,13,"Building and related trades workers, excluding electricians"
3435,production coordinator,8,"Legal, social, cultural and related associate professionals"
3434,food stylist,8,"Legal, social, cultural and related associate professionals"
7317,play thing repairer,15,Handicraft and printing workers
3315,claims adjuster,6,Business and administration associate professionals
6223,master,12,"Market-oriented skilled forestry, fishery and hunting workers"
8212,PCB fabricator,19,Assemblers
7511,fresh fish preparation operator,17,"Food processing, wood working, garment and other craft and related trades workers"
4212,electronic gaming manager,9,Customer services clerks
8342,piledriver,20,Drivers and mobile plant operators
2151,electromagnetic compatibility engineer,3,Science and engineering professionals
5131,ward room attendant,10,Personal service workers
4321,stock clerk,9,Numerical and material recording clerks
8132,film stripper,18,Stationary plant and machine operators
3154,aviation inspector,3,Science and engineering associate professionals
3412,housing adviser,8,"Legal, social, cultural and related associate professionals"
2320,police officer trainer,5,Teaching professionals
3412,assistive technologist,8,"Legal, social, cultural and related associate professionals"
9329,colour spreader,22,"Labourers in mining, construction, manufacturing and transport"
3422,swim instructor,8,"Legal, social, cultural and related associate professionals"
2152,sensor development engineer,3,Science and engineering professionals
3134,benzol plant operator,3,Science and engineering associate professionals
2320,electronics and automation vocational teacher,5,Teaching professionals
9333,coal porter,22,"Labourers in mining, construction, manufacturing and transport"
2151,electro magnetic engineer,3,Science and engineering professionals
2529,ethical hacker,7,Information and communications technology professionals
7126,emergency gas engineer,13,"Building and related trades workers, excluding electricians"
8350,narrow boat engine minder,20,Drivers and mobile plant operators
8312,track service person,20,Drivers and mobile plant operators
3435,head of set workshop,8,"Legal, social, cultural and related associate professionals"
2431,marketing promotions manager,6,Business and administration professionals
9333,dock attendant,22,"Labourers in mining, construction, manufacturing and transport"
8151,motion minder,18,Stationary plant and machine operators
2310,university archaeology lecturer,5,Teaching professionals
3311,asset management advisers,6,Business and administration associate professionals
8181,lehr loader,18,Stationary plant and machine operators
7213,sheet metal worker,14,"Metal, machinery and related trades workers"
7213,tin smith,14,"Metal, machinery and related trades workers"
8189,button turner,18,Stationary plant and machine operators
2269,community occupational therapist,4,Health professionals
8122,wire tinner,18,Stationary plant and machine operators
2149,nanoscientist,3,Science and engineering professionals
4221,ticket reservation agent,9,Customer services clerks
7542,operator (blast crew),17,"Food processing, wood working, garment and other craft and related trades workers"
7318,rug maker,15,Handicraft and printing workers
1324, ships and aircraft logistics planner,2,Production and specialised services managers
3114,medical device inspector,3,Science and engineering associate professionals
8211,dual fuel engine assembler,19,Assemblers
3151,fisheries electrician and refrigeration engineer,3,Science and engineering associate professionals
3411,tribunal administration officer,8,"Legal, social, cultural and related associate professionals"
9329,storage tankman,22,"Labourers in mining, construction, manufacturing and transport"
3521,sound installation creator,7,Information and communications technicians
3331,assistant import specialist in hardware,6,Business and administration associate professionals
2310,university professor,5,Teaching professionals
2635,social pedagogy practitioner,8,"Legal, social and cultural professionals"
2120, gambling and betting designer and producer,3,Science and engineering professionals
8142,composite fitter,18,Stationary plant and machine operators
5223,antiquities shop specialised seller,11,Sales workers
3257,food safety expert,4,Health associate professionals
3344,clinical transcriber,6,Business and administration associate professionals
5153,burial ground keeper,10,Personal service workers
3435,automated fly bar technician,8,"Legal, social, cultural and related associate professionals"
7113,kerb dresser,13,"Building and related trades workers, excluding electricians"
7232,avionics mechanical technician,14,"Metal, machinery and related trades workers"
1324,senior import export manager in clothing and footwear,2,Production and specialised services managers
2149,component engineering consultant,3,Science and engineering professionals
2144,ventilation system coordinator,3,Science and engineering professionals
8154,dye colorist,18,Stationary plant and machine operators
5169,bar worker,10,Personal service workers
4321,chief supplies superintendent,9,Numerical and material recording clerks
1342,clinical services manager,2,Production and specialised services managers
3121,overman,3,Science and engineering associate professionals
8219,plastics welding machinist,19,Assemblers
7313,diamond cleaver,15,Handicraft and printing workers
3359,freight & cargo inspector,6,Business and administration associate professionals
7221,horse shoe maker,14,"Metal, machinery and related trades workers"
7321,printer-compositor,15,Handicraft and printing workers
3412,volunteer work organiser,8,"Legal, social, cultural and related associate professionals"
2133,environmental impact expert,3,Science and engineering professionals
4323,coordinator of aircraft cargo operations,9,Numerical and material recording clerks
3214,prosthetic appliance maker,4,Health associate professionals
1412,food services manager,2,"Hospitality, retail and other services managers"
9333,sample room assistant,22,"Labourers in mining, construction, manufacturing and transport"
2619,mediator,8,"Legal, social and cultural professionals"
8151,head minder,18,Stationary plant and machine operators
2212,research fellow,4,Health professionals
1324,graduate import export manager in  textile industry machinery,2,Production and specialised services managers
7211,core moulder,14,"Metal, machinery and related trades workers"
7126,coal fired heating inspector,13,"Building and related trades workers, excluding electricians"
3341,communications supervisor,6,Business and administration associate professionals
4110,lettings administrator,9,General and keyboard clerks
9211,crop harvester,21,"Agricultural, forestry and fishery labourers"
3119,product development scientist,3,Science and engineering associate professionals
8154,accordion pleater,18,Stationary plant and machine operators
2114,field seismologist,3,Science and engineering professionals
5152,b&b owner,10,Personal service workers
2144,agricultural engineering specialist,3,Science and engineering professionals
8219,umbrella springer,19,Assemblers
8211,car assembler,19,Assemblers
4223,radio dispatcher,9,Customer services clerks
7233,forest machine mechanic,14,"Metal, machinery and related trades workers"
2143,environmental mining technology engineering consultant,3,Science and engineering professionals
4226,overnight customer care manager,9,Customer services clerks
3331,graduate import specialist in electrical household appliances,6,Business and administration associate professionals
3331,assistant import specialist in dairy products and edible oils,6,Business and administration associate professionals
8112,stone washer,18,Stationary plant and machine operators
8312,railway dispatcher,20,Drivers and mobile plant operators
3435,prop maker and modeller,8,"Legal, social, cultural and related associate professionals"
2653,choreographer assistant,8,"Legal, social and cultural professionals"
8131,slag grinder,18,Stationary plant and machine operators
8343,crane operators,20,Drivers and mobile plant operators
2166,CGI modeller,3,Science and engineering professionals
3115,rail workshop repair inspector,3,Science and engineering associate professionals
1420,fabric store manager,2,"Hospitality, retail and other services managers"
7223,setter,14,"Metal, machinery and related trades workers"
2330,teacher of physics in secondary school,5,Teaching professionals
3313,accounting bookkeeper,6,Business and administration associate professionals
3339,entertainment manager,6,Business and administration associate professionals
7224,barrel polisher,14,"Metal, machinery and related trades workers"
2431,catalogue manager,6,Business and administration professionals
8342,pile drivin' hammer operator,20,Drivers and mobile plant operators
9621,hotel doorman/doorwoman,21,Refuse workers and other elementary workers
8122,plater and gilder,18,Stationary plant and machine operators
7115,door refurbishment team worker,13,"Building and related trades workers, excluding electricians"
2212,venereologist,4,Health professionals
6221,technician in aquaculture recirculation,12,"Market-oriented skilled forestry, fishery and hunting workers"
8160,sauce making machine operator,18,Stationary plant and machine operators
6112,manager of a winery,12,Market-oriented skilled agricultural workers
2352,talented and gifted pupils co-ordinator,5,Teaching professionals
7531,wig builder,17,"Food processing, wood working, garment and other craft and related trades workers"
7536,hand craft shoe maker,17,"Food processing, wood working, garment and other craft and related trades workers"
3324,wholesaler in clothing and footwear,6,Business and administration associate professionals
1330,it development manager,2,Production and specialised services managers
8312,track repairer,20,Drivers and mobile plant operators
2151,power distribution technology engineering specialist,3,Science and engineering professionals
3122,container equipment machine assembly supervisor,3,Science and engineering associate professionals
3314,clinical coding analyst,6,Business and administration associate professionals
9333,chief warehouseman,22,"Labourers in mining, construction, manufacturing and transport"
2356,teacher of digital literacy,5,Teaching professionals
9211,hop picker,21,"Agricultural, forestry and fishery labourers"
8142,optical disc moulding machine tender,18,Stationary plant and machine operators
1324,graduate export manager in meat and meat products,2,Production and specialised services managers
7511,slaughterer following halal method,17,"Food processing, wood working, garment and other craft and related trades workers"
4312,claims assistant,9,Numerical and material recording clerks
7221,wheel hooper,14,"Metal, machinery and related trades workers"
8342,360 degree excavator operator,20,Drivers and mobile plant operators
4311,accounts payable clerk,9,Numerical and material recording clerks
3324,business to business sales consultant in hides,6,Business and administration associate professionals
3134,vacuum pumphouse operator,3,Science and engineering associate professionals
7318,asbestos rover,15,Handicraft and printing workers
1120,regional manager,1,"Chief executives, senior officials and legislators"
8111,companyman,18,Stationary plant and machine operators
5414,park inspector,10,Protective services workers
3359,employment officer,6,Business and administration associate professionals
2141,food and beverage packaging expert,3,Science and engineering professionals
2310,senior lecturer in literature,5,Teaching professionals
8322,driver in patient transport services,20,Drivers and mobile plant operators
8151,woolleyer,18,Stationary plant and machine operators
7314,edger,15,Handicraft and printing workers
2513,web specialist,7,Information and communications technology professionals
3230,ayurvedic consultant,4,Health associate professionals
4223,night operator,9,Customer services clerks
5223,fresh seafood salesperson,11,Sales workers
2310,political studies professor,5,Teaching professionals
3435,light board operator,8,"Legal, social, cultural and related associate professionals"
5414,garden guardian,10,Protective services workers
7522,chair repairer,17,"Food processing, wood working, garment and other craft and related trades workers"
8143,tampon machine operator,18,Stationary plant and machine operators
7122,mosaic tiler,13,"Building and related trades workers, excluding electricians"
8181,pottery and porcelain moulder,18,Stationary plant and machine operators
3324,business to business sales consultant in computers,6,Business and administration associate professionals
1324,senior import export manager in flowers and plants,2,Production and specialised services managers
3115,resistance welding inspector,3,Science and engineering associate professionals
2423,DWP manager,6,Business and administration professionals
1324,graduate export manager in  fruit and vegetables,2,Production and specialised services managers
8342,jcb operator,20,Drivers and mobile plant operators
3331,trainee import specialist in chemical products,6,Business and administration associate professionals
4120,district secretary,9,General and keyboard clerks
8151,rover minder,18,Stationary plant and machine operators
3521,dialogue editor,7,Information and communications technicians
2529,digital forensic expert,7,Information and communications technology professionals
7536,shanker,17,"Food processing, wood working, garment and other craft and related trades workers"
4110,project support,9,General and keyboard clerks
7543,iron checker,17,"Food processing, wood working, garment and other craft and related trades workers"
7532,penciller,17,"Food processing, wood working, garment and other craft and related trades workers"
8159,textile braiders,18,Stationary plant and machine operators
7536,leather hand cutting operator,17,"Food processing, wood working, garment and other craft and related trades workers"
3431,photography-based artist,8,"Legal, social, cultural and related associate professionals"
9112,rest room cleaner,21,Cleaners and helpers
2351,special education officer,5,Teaching professionals
3135,control driver,3,Science and engineering associate professionals
8171,calender assistant,18,Stationary plant and machine operators
4211,bank clerk,9,Customer services clerks
3412,resource worker,8,"Legal, social, cultural and related associate professionals"
3122,supervisor of electrical equipment manufacturing,3,Science and engineering associate professionals
2111,astronomy scientist,3,Science and engineering professionals
8160,coffee roaster,18,Stationary plant and machine operators
8153,blouse machinist,18,Stationary plant and machine operators
8332,cattle remover,20,Drivers and mobile plant operators
5152,domestic house manager,10,Personal service workers
3119,quality technologist,3,Science and engineering associate professionals
5242,department store sales demonstrator,11,Sales workers
7231,coach engine refurbishing technician,14,"Metal, machinery and related trades workers"
2320,cabin service instructor,5,Teaching professionals
5230,scanner clerk,11,Sales workers
7312,bow rehairer,15,Handicraft and printing workers
5223,beverages and alcoholic drinks store specialised seller,11,Sales workers
4131,dictaphone operator,9,General and keyboard clerks
1439,employment agency owner,2,"Hospitality, retail and other services managers"
3334,retail real estate manager,6,Business and administration associate professionals
8111,colliery button man,18,Stationary plant and machine operators
1222,public information manager,1,Administrative and commercial managers
2351,additional learning needs coordinator,5,Teaching professionals
7223,segmental grinder,14,"Metal, machinery and related trades workers"
2659,mime artist,8,"Legal, social and cultural professionals"
8122,burr bench hand,18,Stationary plant and machine operators
8219,tub assembler,19,Assemblers
2166,computer animator,3,Science and engineering professionals
1345,head of department,2,Production and specialised services managers
9111,daily help,21,Cleaners and helpers
2619,patent attorney,8,"Legal, social and cultural professionals"
7313,jewellery repairer,15,Handicraft and printing workers
7126,heating engineer's fitter,13,"Building and related trades workers, excluding electricians"
2635,rehabilitation outreach worker,8,"Legal, social and cultural professionals"
7321,fine etcher,15,Handicraft and printing workers
8160,fruit press operative,18,Stationary plant and machine operators
2310,higher education computer science teacher,5,Teaching professionals
8122,filing machine specialist,18,Stationary plant and machine operators
8160,marzipan worker,18,Stationary plant and machine operators
5311,playworker,10,Personal care workers
8159,leather measurer,18,Stationary plant and machine operators
3331,graduate import specialist in hides,6,Business and administration associate professionals
2651,story-boarder,8,"Legal, social and cultural professionals"
2351,school improvement adviser,5,Teaching professionals
1420,bakery department manager,2,"Hospitality, retail and other services managers"
2330,ict teacher,5,Teaching professionals
6130,farm manager,12,Market-oriented skilled agricultural workers
2151,electrical engineering adviser,3,Science and engineering professionals
3422,figure skating coach,8,"Legal, social, cultural and related associate professionals"
8121,steel rolling mill technician,18,Stationary plant and machine operators
1420,sugar confectionery shop manager,2,"Hospitality, retail and other services managers"
9321,spool maker-up,22,"Labourers in mining, construction, manufacturing and transport"
3123,supervisor of crane crew,3,Science and engineering associate professionals
1420,kitchen superstore manager,2,"Hospitality, retail and other services managers"
8181,roofing tile kiln operator,18,Stationary plant and machine operators
7543,tank dipper,17,"Food processing, wood working, garment and other craft and related trades workers"
3331,assistant export specialist in electrical household appliances,6,Business and administration associate professionals
3432,window designer,8,"Legal, social, cultural and related associate professionals"
3412,welfare adviser,8,"Legal, social, cultural and related associate professionals"
3311,investment dealer,6,Business and administration associate professionals
1324,electrical household appliances  logistics planner,2,Production and specialised services managers
8132,photograph printer,18,Stationary plant and machine operators
7511,dropper,17,"Food processing, wood working, garment and other craft and related trades workers"
2166,animation designer,3,Science and engineering professionals
1330,software manager,2,Production and specialised services managers
7412,lorry battery technician,16,Electrical and electronic trades workers
7314,tube liner,15,Handicraft and printing workers
1219,civil servant,1,Administrative and commercial managers
2356,computer trainer,5,Teaching professionals
7549,film repairer,17,"Food processing, wood working, garment and other craft and related trades workers"
7531,prop costume maker,17,"Food processing, wood working, garment and other craft and related trades workers"
8131,starch maker,18,Stationary plant and machine operators
9411,sandwich technician,21,Food preparation assistants
8181,head burner,18,Stationary plant and machine operators
2654,line producer,8,"Legal, social and cultural professionals"
8181,jolley machinist,18,Stationary plant and machine operators
9313,potman,22,"Labourers in mining, construction, manufacturing and transport"
7421,office machines technician,16,Electrical and electronic trades workers
8131,tablet making machine operative,18,Stationary plant and machine operators
3119,valuation technician,3,Science and engineering associate professionals
3434,kitchen manager,8,"Legal, social, cultural and related associate professionals"
2511,green IT consultant,7,Information and communications technology professionals
7233,armament engineer,14,"Metal, machinery and related trades workers"
2320,hairdressing teacher,5,Teaching professionals
3513,aviation data communications officer,7,Information and communications technicians
8172,wood router operator,18,Stationary plant and machine operators
9629,car park inspector,21,Refuse workers and other elementary workers
8172,panel saw specialist,18,Stationary plant and machine operators
5142,make up & hair designer,10,Personal service workers
2422,counter-terrorism analyst,6,Business and administration professionals
7536,bag repairer,17,"Food processing, wood working, garment and other craft and related trades workers"
2320,vocational teacher in food service,5,Teaching professionals
8141,ebonite turner,18,Stationary plant and machine operators
8350,senior crewwoman,20,Drivers and mobile plant operators
2330,english literature teacher,5,Teaching professionals
3116,chemical research technician,3,Science and engineering associate professionals
1219,head of intellectual property,1,Administrative and commercial managers
1223,gaming development director,1,Administrative and commercial managers
3331,graduate import export specialist in  agricultural machinery and equipment,6,Business and administration associate professionals
4214,debt recovery agent,9,Customer services clerks
2635,palliative care supervisor,8,"Legal, social and cultural professionals"
2152,electronic design engineer,3,Science and engineering professionals
1431,night club owner,2,"Hospitality, retail and other services managers"
3119,dust control officer,3,Science and engineering associate professionals
3331,international forwarding operations coordinator,6,Business and administration associate professionals
2424,training development consultant,6,Business and administration professionals
8141,devulcaniser man,18,Stationary plant and machine operators
9334,file maintenance controller,22,"Labourers in mining, construction, manufacturing and transport"
8189,pearl shell cutter,18,Stationary plant and machine operators
8142,vacuum forming machine operative,18,Stationary plant and machine operators
7133,soil decontamination worker,13,"Building and related trades workers, excluding electricians"
1420,alcoholic drinks store manager,2,"Hospitality, retail and other services managers"
7221,axle straightener,14,"Metal, machinery and related trades workers"
2142,wastewater engineer,3,Science and engineering professionals
5223,LGV parts advisor,11,Sales workers
7223,upsetting machine operative,14,"Metal, machinery and related trades workers"
7214,steelworker,14,"Metal, machinery and related trades workers"
4213,credit salesman,9,Customer services clerks
7231,van refurbishing technician,14,"Metal, machinery and related trades workers"
9333,operator of rail intermodal equipment,22,"Labourers in mining, construction, manufacturing and transport"
7214,shell plater,14,"Metal, machinery and related trades workers"
3121,mining supervisor,3,Science and engineering associate professionals
2432,activism and events officer,6,Business and administration professionals
3122,quality foreman,3,Science and engineering associate professionals
2146,chemical metallurgyÃÂ scientist,3,Science and engineering professionals
2166,lettering artist,3,Science and engineering professionals
7311,mechanical clockmaker,15,Handicraft and printing workers
2433,technical saleswoman in hardware,6,Business and administration professionals
8171,paper coating machinist,18,Stationary plant and machine operators
3123,railway construction supervisor,3,Science and engineering associate professionals
3422,boxing teacher,8,"Legal, social, cultural and related associate professionals"
2144,naval designer,3,Science and engineering professionals
1342,pathology ICT systems manager,2,Production and specialised services managers
7549,fishing reel maker,17,"Food processing, wood working, garment and other craft and related trades workers"
7316,metal engraver,15,Handicraft and printing workers
7312,organ maker,15,Handicraft and printing workers
3423,assistant outdoor animator,8,"Legal, social, cultural and related associate professionals"
2355,circus arts teacher,5,Teaching professionals
8181,micanite worker,18,Stationary plant and machine operators
2133,ecology officer,3,Science and engineering professionals
3331,assistant import specialist in wood and construction materials,6,Business and administration associate professionals
7318,glove fabric maker,15,Handicraft and printing workers
2413,consortia representative,6,Business and administration professionals
7126,flood risk technician,13,"Building and related trades workers, excluding electricians"
7522,barrel and cask maker,17,"Food processing, wood working, garment and other craft and related trades workers"
2632,intercultural communications adviser,8,"Legal, social and cultural professionals"
8121,depiler operator,18,Stationary plant and machine operators
7121,cladder,13,"Building and related trades workers, excluding electricians"
3341,telephone manager,6,Business and administration associate professionals
8141,rubber-products machine operator,18,Stationary plant and machine operators
7119,blind fitter,13,"Building and related trades workers, excluding electricians"
5164,animal clinic assistant,10,Personal service workers
1324,graduate dairy products and edible oils distribution manager,2,Production and specialised services managers
3412,day care supervisor,8,"Legal, social, cultural and related associate professionals"
2422,employment program coordinator,6,Business and administration professionals
9333,piece taker-in,22,"Labourers in mining, construction, manufacturing and transport"
8172,head saw operator,18,Stationary plant and machine operators
7132,spray varnisher,13,"Building and related trades workers, excluding electricians"
7322,letterpress printer,15,Handicraft and printing workers
8160,sugar boiler operator,18,Stationary plant and machine operators
3131,nuclear plant safety technician,3,Science and engineering associate professionals
7213,car radiator builder,14,"Metal, machinery and related trades workers"
7322,printer's driver,15,Handicraft and printing workers
4323,gas scheduler,9,Numerical and material recording clerks
9329,boiler trimmer,22,"Labourers in mining, construction, manufacturing and transport"
7233,forestry machinery operator,14,"Metal, machinery and related trades workers"
2423,job evaluator,6,Business and administration professionals
3331,senior export specialist in electrical household appliances,6,Business and administration associate professionals
7231,vintage vehicle restorer,14,"Metal, machinery and related trades workers"
2149,sensory manager,3,Science and engineering professionals
5163,burial ground worker,10,Personal service workers
2165,colliery surveyor,3,Science and engineering professionals
7512,server,17,"Food processing, wood working, garment and other craft and related trades workers"
6221,fish farm husbandry technician,12,"Market-oriented skilled forestry, fishery and hunting workers"
2144,equipment technology engineering specialist,3,Science and engineering professionals
9311,road cleaner,22,"Labourers in mining, construction, manufacturing and transport"
1420,mercers shop manager,2,"Hospitality, retail and other services managers"
2131,toxicology studies scientist,3,Science and engineering professionals
3142,fish farm site supervisor,3,Science and engineering associate professionals
3111,health physics technician,3,Science and engineering associate professionals
1324,graduate international trade compliance manager,2,Production and specialised services managers
8142,plastics process machine operative,18,Stationary plant and machine operators
8131,jiggerman,18,Stationary plant and machine operators
9333,explosives man,22,"Labourers in mining, construction, manufacturing and transport"
3255,animal therapists,4,Health associate professionals
7233,conveyor fitter,14,"Metal, machinery and related trades workers"
8183,medical filler,18,Stationary plant and machine operators
8131,mill feeder,18,Stationary plant and machine operators
2120,statistics scholar,3,Science and engineering professionals
7421,avionics inspection technician,16,Electrical and electronic trades workers
3123,cable installation supervisor,3,Science and engineering associate professionals
3423,wilderness survival instructor,8,"Legal, social, cultural and related associate professionals"
2221,night superintendent,4,Health professionals
3122,machine room foreman,3,Science and engineering associate professionals
