,occupation_name,state_name,label,value
1717,Teaching professionals,Pennsylvania,job_offer_data,0.01860496984271676
1718,Building and Related Trades Workers (excluding Electricians),Rhode Island,employment,0.003634762427497681
1719,Business and administration professionals,Rhode Island,employment,0.005055939926974465
1720,"Chief executives, senior officials and legislators",Rhode Island,employment,0.0039881665809070165
1721,Cleaners and helpers,Rhode Island,employment,0.004154299484863535
1722,Drivers and mobile plant operators,Rhode Island,employment,0.002788359831258058
1723,Electrical and Electronics Trades Workers,Rhode Island,employment,0.0019313917595275526
1724,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Rhode Island,employment,0.0026410014857091006
1725,General and keyboard clerks,Rhode Island,employment,0.004283917419092627
1726,Health professionals,Rhode Island,employment,0.003960330059619115
1727,Information and communications technology professionals,Rhode Island,employment,0.002302767564079082
1728,"Labourers in mining, construction, manufacturing and transport",Rhode Island,employment,0.004971142660472422
1729,"Legal, social and cultural professionals",Rhode Island,employment,0.0037324072099245726
1730,"Metal, machinery and related trades workers",Rhode Island,employment,0.002497782712153337
1731,Personal service workers,Rhode Island,employment,0.0040714827480062875
1732,Production and Specialized Services Managers,Rhode Island,employment,0.002942329754057033
1733,Sales workers,Rhode Island,employment,0.005124596513361887
1734,Science and engineering professionals,Rhode Island,employment,0.002971175955252121
1735,Teaching professionals,Rhode Island,employment,0.0044446260480593795
1736,Building and Related Trades Workers (excluding Electricians),Rhode Island,job_offer_data,0.003580221722461387
1737,Business and administration professionals,Rhode Island,job_offer_data,0.005153171207988111
1738,"Chief executives, senior officials and legislators",Rhode Island,job_offer_data,0.003931021221621296
1739,Cleaners and helpers,Rhode Island,job_offer_data,0.004112987044259138
1740,Drivers and mobile plant operators,Rhode Island,job_offer_data,0.002766539821742281
1741,Electrical and Electronics Trades Workers,Rhode Island,job_offer_data,0.0018762151416057255
1742,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Rhode Island,job_offer_data,0.002595270662872312
1743,General and keyboard clerks,Rhode Island,job_offer_data,0.0042678506098096205
1744,Health professionals,Rhode Island,job_offer_data,0.00400358970649673
1745,Information and communications technology professionals,Rhode Island,job_offer_data,0.002320848773701063
1746,"Labourers in mining, construction, manufacturing and transport",Rhode Island,job_offer_data,0.004947289227551934
1747,"Legal, social and cultural professionals",Rhode Island,job_offer_data,0.003671099623279246
1748,"Metal, machinery and related trades workers",Rhode Island,job_offer_data,0.0024534328768003166
1749,Personal service workers,Rhode Island,job_offer_data,0.004096645350980636
1750,Production and Specialized Services Managers,Rhode Island,job_offer_data,0.002930352984560881
1751,Sales workers,Rhode Island,job_offer_data,0.005120235714555797
1752,Science and engineering professionals,Rhode Island,job_offer_data,0.0029567751198968915
1753,Teaching professionals,Rhode Island,job_offer_data,0.004475967851514287
1754,Building and Related Trades Workers (excluding Electricians),South Carolina,employment,0.011949079688674901
1755,Business and administration professionals,South Carolina,employment,0.01738000580192069
1756,"Chief executives, senior officials and legislators",South Carolina,employment,0.012481479995469927
1757,Cleaners and helpers,South Carolina,employment,0.007499450715989615
1758,Commissioned armed forces officers,South Carolina,employment,0.002611459305109326
1759,Drivers and mobile plant operators,South Carolina,employment,0.008183761594220768
1760,Electrical and Electronics Trades Workers,South Carolina,employment,0.004547187094212999
1761,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",South Carolina,employment,0.006734146473995848
1762,General and keyboard clerks,South Carolina,employment,0.01580769505108204
1763,Handicraft and printing workers,South Carolina,employment,0.0026768107986952045
1764,Health professionals,South Carolina,employment,0.01424543545294786
1765,Information and communications technology professionals,South Carolina,employment,0.005047710368753316
1766,"Labourers in mining, construction, manufacturing and transport",South Carolina,employment,0.015166667785760696
1767,"Legal, social and cultural professionals",South Carolina,employment,0.01061934928416175
1768,Market-oriented skilled agricultural workers,South Carolina,employment,0.0034947083995192137
1769,"Metal, machinery and related trades workers",South Carolina,employment,0.012847423114461952
1770,Personal service workers,South Carolina,employment,0.018268221334203125
1771,Production and Specialized Services Managers,South Carolina,employment,0.0116483743781015
1772,Sales workers,South Carolina,employment,0.014263030090952618
1773,Science and engineering professionals,South Carolina,employment,0.010777111785032887
1774,Stationary plant and machine operators,South Carolina,employment,0.007037910897356683
1775,Teaching professionals,South Carolina,employment,0.011690051157766798
1776,Building and Related Trades Workers (excluding Electricians),South Carolina,job_offer_data,0.011965474219742053
1777,Business and administration professionals,South Carolina,job_offer_data,0.016961057861699574
1778,"Chief executives, senior officials and legislators",South Carolina,job_offer_data,0.01234886676360252
1779,Cleaners and helpers,South Carolina,job_offer_data,0.007478213230452955
1780,Commissioned armed forces officers,South Carolina,job_offer_data,0.002486521986070727
1781,Drivers and mobile plant operators,South Carolina,job_offer_data,0.008137691512460085
1782,Electrical and Electronics Trades Workers,South Carolina,job_offer_data,0.004480800134655856
1783,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",South Carolina,job_offer_data,0.006632665174431843
1784,General and keyboard clerks,South Carolina,job_offer_data,0.01571340804109814
1785,Handicraft and printing workers,South Carolina,job_offer_data,0.002550485095359574
1786,Health professionals,South Carolina,job_offer_data,0.014042854577385215
1787,Information and communications technology professionals,South Carolina,job_offer_data,0.005104451080876909
1788,"Labourers in mining, construction, manufacturing and transport",South Carolina,job_offer_data,0.015203221227774283
1789,"Legal, social and cultural professionals",South Carolina,job_offer_data,0.010613831542987104
1790,Market-oriented skilled agricultural workers,South Carolina,job_offer_data,0.0033913454983856843
1791,"Metal, machinery and related trades workers",South Carolina,job_offer_data,0.012834783105020732
1792,Personal service workers,South Carolina,job_offer_data,0.018572812411036657
1793,Production and Specialized Services Managers,South Carolina,job_offer_data,0.011650824504893104
1794,Sales workers,South Carolina,job_offer_data,0.014274550747350219
1795,Science and engineering professionals,South Carolina,job_offer_data,0.010995241431118997
1796,Stationary plant and machine operators,South Carolina,job_offer_data,0.006942226872160517
1797,Teaching professionals,South Carolina,job_offer_data,0.011642778777630994
1798,Assemblers,South Dakota,employment,0.0005234978957793146
1799,Building and Related Trades Workers (excluding Electricians),South Dakota,employment,0.002579680226328335
1800,Business and administration professionals,South Dakota,employment,0.003369582208119902
1801,"Chief executives, senior officials and legislators",South Dakota,employment,0.002638716870176912
1802,Cleaners and helpers,South Dakota,employment,0.0022258558202477726
1803,Drivers and mobile plant operators,South Dakota,employment,0.0016847025117877963
1804,Electrical and Electronics Trades Workers,South Dakota,employment,0.000911514812197551
1805,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",South Dakota,employment,0.001505663662027954
1806,General and keyboard clerks,South Dakota,employment,0.003087965744918207
1807,Handicraft and printing workers,South Dakota,employment,0.0006488598333045376
1808,Health professionals,South Dakota,employment,0.0022899518077476575
1809,Information and communications technology professionals,South Dakota,employment,0.0009602167329510963
1810,"Labourers in mining, construction, manufacturing and transport",South Dakota,employment,0.002116722492651389
1811,"Legal, social and cultural professionals",South Dakota,employment,0.002332067498687911
1812,Market-oriented skilled agricultural workers,South Dakota,employment,0.0006216623211131475
1813,"Metal, machinery and related trades workers",South Dakota,employment,0.002454104449950322
1814,Personal service workers,South Dakota,employment,0.004067162366670477
1815,Production and Specialized Services Managers,South Dakota,employment,0.0037572146502986552
1816,Sales workers,South Dakota,employment,0.003377823820118393
1817,Science and engineering professionals,South Dakota,employment,0.0017767728164029219
1818,Stationary plant and machine operators,South Dakota,employment,0.0012169565896831692
1819,Teaching professionals,South Dakota,employment,0.002314951357857112
1820,Assemblers,South Dakota,job_offer_data,0.0004999704993382352
1821,Building and Related Trades Workers (excluding Electricians),South Dakota,job_offer_data,0.0025747023966489714
1822,Business and administration professionals,South Dakota,job_offer_data,0.0033418632243796334
1823,"Chief executives, senior officials and legislators",South Dakota,job_offer_data,0.0026285580006682858
1824,Cleaners and helpers,South Dakota,job_offer_data,0.002228417702515429
1825,Drivers and mobile plant operators,South Dakota,job_offer_data,0.0016786270775285303
1826,Electrical and Electronics Trades Workers,South Dakota,job_offer_data,0.0008870985927466635
1827,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",South Dakota,job_offer_data,0.0014924353093772357
1828,General and keyboard clerks,South Dakota,job_offer_data,0.00306263527832693
1829,Handicraft and printing workers,South Dakota,job_offer_data,0.0006181700091008463
1830,Health professionals,South Dakota,job_offer_data,0.0023042108026426855
1831,Information and communications technology professionals,South Dakota,job_offer_data,0.001011637229517927
1832,"Labourers in mining, construction, manufacturing and transport",South Dakota,job_offer_data,0.0021339406284161407
1833,"Legal, social and cultural professionals",South Dakota,job_offer_data,0.002336789771731634
1834,Market-oriented skilled agricultural workers,South Dakota,job_offer_data,0.0005970080858809409
1835,"Metal, machinery and related trades workers",South Dakota,job_offer_data,0.0024479410121265614
1836,Personal service workers,South Dakota,job_offer_data,0.004069712245591607
1837,Production and Specialized Services Managers,South Dakota,job_offer_data,0.003741509164285527
1838,Sales workers,South Dakota,job_offer_data,0.00338114889868151
1839,Science and engineering professionals,South Dakota,job_offer_data,0.001786571887021213
1840,Stationary plant and machine operators,South Dakota,job_offer_data,0.0012061228378984002
1841,Teaching professionals,South Dakota,job_offer_data,0.002311173707138909
1842,Assemblers,Tennessee,employment,0.0022139225013224784
1843,Building and Related Trades Workers (excluding Electricians),Tennessee,employment,0.014284442659701595
1844,Business and administration professionals,Tennessee,employment,0.018305998484910352
1845,"Chief executives, senior officials and legislators",Tennessee,employment,0.014783880336100102
1846,Cleaners and helpers,Tennessee,employment,0.014233996224042223
1847,Commissioned armed forces officers,Tennessee,employment,0.003972727094721909
1848,Drivers and mobile plant operators,Tennessee,employment,0.009086705121140883
1849,Electrical and Electronics Trades Workers,Tennessee,employment,0.007101448845228724
1850,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Tennessee,employment,0.006506222824233791
1851,General and keyboard clerks,Tennessee,employment,0.02102034688927391
1852,Handicraft and printing workers,Tennessee,employment,0.0034966529012413453
1853,Health professionals,Tennessee,employment,0.01537968737238581
1854,Information and communications technology professionals,Tennessee,employment,0.011418541005943812
1855,"Labourers in mining, construction, manufacturing and transport",Tennessee,employment,0.021613667402575913
1856,"Legal, social and cultural professionals",Tennessee,employment,0.015350141439627393
1857,Market-oriented skilled agricultural workers,Tennessee,employment,0.003937169104716734
1858,"Metal, machinery and related trades workers",Tennessee,employment,0.008089726056261355
1859,Personal service workers,Tennessee,employment,0.026470732062589954
1860,Production and Specialized Services Managers,Tennessee,employment,0.011946688004964413
1861,Sales workers,Tennessee,employment,0.014300521021617177
1862,Science and engineering professionals,Tennessee,employment,0.0100016187128758
1863,Stationary plant and machine operators,Tennessee,employment,0.007899878054783187
1864,Teaching professionals,Tennessee,employment,0.015247293117504026
1865,Assemblers,Tennessee,job_offer_data,0.002099037768495228
1866,Building and Related Trades Workers (excluding Electricians),Tennessee,job_offer_data,0.014250323709178043
1867,Business and administration professionals,Tennessee,job_offer_data,0.01816000069906224
1868,"Chief executives, senior officials and legislators",Tennessee,job_offer_data,0.014760311132184747
1869,Cleaners and helpers,Tennessee,job_offer_data,0.014073910419962409
1870,Commissioned armed forces officers,Tennessee,job_offer_data,0.003867453169272055
1871,Drivers and mobile plant operators,Tennessee,job_offer_data,0.009010622335112229
1872,Electrical and Electronics Trades Workers,Tennessee,job_offer_data,0.006954023968227577
1873,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Tennessee,job_offer_data,0.00642656991077779
1874,General and keyboard clerks,Tennessee,job_offer_data,0.020871644452428326
1875,Handicraft and printing workers,Tennessee,job_offer_data,0.0033793153382559705
1876,Health professionals,Tennessee,job_offer_data,0.015183276420667812
1877,Information and communications technology professionals,Tennessee,job_offer_data,0.011463513394346028
1878,"Labourers in mining, construction, manufacturing and transport",Tennessee,job_offer_data,0.02152348302066852
1879,"Legal, social and cultural professionals",Tennessee,job_offer_data,0.01509812995990563
1880,Market-oriented skilled agricultural workers,Tennessee,job_offer_data,0.0038341366518896292
1881,"Metal, machinery and related trades workers",Tennessee,job_offer_data,0.00819066298153639
1882,Personal service workers,Tennessee,job_offer_data,0.02657995741488615
1883,Production and Specialized Services Managers,Tennessee,job_offer_data,0.0119781339150401
1884,Sales workers,Tennessee,job_offer_data,0.014390019486788724
1885,Science and engineering professionals,Tennessee,job_offer_data,0.009909390145878268
1886,Stationary plant and machine operators,Tennessee,job_offer_data,0.007842206230894589
1887,Teaching professionals,Tennessee,job_offer_data,0.01520623317268424
1888,Assemblers,Texas,employment,0.005040404046782947
1889,Building and Related Trades Workers (excluding Electricians),Texas,employment,0.03628306827077214
1890,Business and administration professionals,Texas,employment,0.029499636061766334
1891,"Chief executives, senior officials and legislators",Texas,employment,0.03592322277806562
1892,Cleaners and helpers,Texas,employment,0.018626737947823407
1893,Commissioned armed forces officers,Texas,employment,0.005313694484487029
1894,Drivers and mobile plant operators,Texas,employment,0.030547423009965793
1895,Electrical and Electronics Trades Workers,Texas,employment,0.016629705493981458
1896,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Texas,employment,0.01682497206367539
1897,General and keyboard clerks,Texas,employment,0.04663638007714189
1898,Handicraft and printing workers,Texas,employment,0.010555685558135934
1899,Health professionals,Texas,employment,0.029290661209383978
1900,Information and communications technology professionals,Texas,employment,0.02987265940802345
1901,"Labourers in mining, construction, manufacturing and transport",Texas,employment,0.04253325948896172
1902,"Legal, social and cultural professionals",Texas,employment,0.04877142482805141
1903,Market-oriented skilled agricultural workers,Texas,employment,0.00992380142964946
1904,"Metal, machinery and related trades workers",Texas,employment,0.036595142773851196
1905,Personal service workers,Texas,employment,0.06306809405193607
1906,Production and Specialized Services Managers,Texas,employment,0.02690789606113563
1907,Sales workers,Texas,employment,0.05011972447000631
1908,Science and engineering professionals,Texas,employment,0.026295151482624228
1909,Stationary plant and machine operators,Texas,employment,0.013301489450608954
1910,Teaching professionals,Texas,employment,0.0411994382346225
1911,Assemblers,Texas,job_offer_data,0.004928400783854638
1912,Building and Related Trades Workers (excluding Electricians),Texas,job_offer_data,0.03614708878167676
1913,Business and administration professionals,Texas,job_offer_data,0.029087653845187814
1914,"Chief executives, senior officials and legislators",Texas,job_offer_data,0.03583880339133897
1915,Cleaners and helpers,Texas,job_offer_data,0.018575159437714504
1916,Commissioned armed forces officers,Texas,job_offer_data,0.005245381819636919
1917,Drivers and mobile plant operators,Texas,job_offer_data,0.030473372369051774
1918,Electrical and Electronics Trades Workers,Texas,job_offer_data,0.016635660313045007
1919,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Texas,job_offer_data,0.016791359471083147
1920,General and keyboard clerks,Texas,job_offer_data,0.04658429074557597
1921,Handicraft and printing workers,Texas,job_offer_data,0.010483643302256512
1922,Health professionals,Texas,job_offer_data,0.02902059852271684
1923,Information and communications technology professionals,Texas,job_offer_data,0.029893535247829808
1924,"Labourers in mining, construction, manufacturing and transport",Texas,job_offer_data,0.042539149246263834
1925,"Legal, social and cultural professionals",Texas,job_offer_data,0.04859490890103752
1926,Market-oriented skilled agricultural workers,Texas,job_offer_data,0.009839714740711901
1927,"Metal, machinery and related trades workers",Texas,job_offer_data,0.036549797717579185
1928,Personal service workers,Texas,job_offer_data,0.06333595559831673
1929,Production and Specialized Services Managers,Texas,job_offer_data,0.026996010060194024
1930,Sales workers,Texas,job_offer_data,0.049959208663062894
1931,Science and engineering professionals,Texas,job_offer_data,0.026092553629607378
1932,Stationary plant and machine operators,Texas,job_offer_data,0.013238405238707554
1933,Teaching professionals,Texas,job_offer_data,0.04104384468312376
1934,Building and Related Trades Workers (excluding Electricians),Utah,employment,0.0066774028855438134
1935,Business and administration professionals,Utah,employment,0.008087067988182763
1936,"Chief executives, senior officials and legislators",Utah,employment,0.009206276836121928
1937,Cleaners and helpers,Utah,employment,0.007592399524234769
1938,Commissioned armed forces officers,Utah,employment,0.0025863955930826867
1939,Drivers and mobile plant operators,Utah,employment,0.004693678201087434
1940,Electrical and Electronics Trades Workers,Utah,employment,0.0031522605512438327
1941,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Utah,employment,0.0032466941946373415
1942,General and keyboard clerks,Utah,employment,0.010063643485060355
1943,Handicraft and printing workers,Utah,employment,0.001848588752784456
1944,Health professionals,Utah,employment,0.008288815795634867
1945,Information and communications technology professionals,Utah,employment,0.006025823543226561
1946,"Labourers in mining, construction, manufacturing and transport",Utah,employment,0.008525425505627937
1947,"Legal, social and cultural professionals",Utah,employment,0.00860132131552085
1948,Market-oriented skilled agricultural workers,Utah,employment,0.0018401055662722117
1949,"Metal, machinery and related trades workers",Utah,employment,0.006798054399258654
1950,Personal service workers,Utah,employment,0.010751996408622394
1951,Production and Specialized Services Managers,Utah,employment,0.006722954443248701
1952,Sales workers,Utah,employment,0.005536008779283483
1953,Science and engineering professionals,Utah,employment,0.005667426627313543
1954,Stationary plant and machine operators,Utah,employment,0.003761534913907667
1955,Teaching professionals,Utah,employment,0.007777141074782405
1956,Building and Related Trades Workers (excluding Electricians),Utah,job_offer_data,0.006663245309222894
1957,Business and administration professionals,Utah,job_offer_data,0.00805451689130203
1958,"Chief executives, senior officials and legislators",Utah,job_offer_data,0.009131708171057951
1959,Cleaners and helpers,Utah,job_offer_data,0.007530413479650858
1960,Commissioned armed forces officers,Utah,job_offer_data,0.002557023748677784
1961,Drivers and mobile plant operators,Utah,job_offer_data,0.004683676351504647
1962,Electrical and Electronics Trades Workers,Utah,job_offer_data,0.0031386094101091035
1963,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Utah,job_offer_data,0.003224944058100093
1964,General and keyboard clerks,Utah,job_offer_data,0.010051023137892422
1965,Handicraft and printing workers,Utah,job_offer_data,0.001815588407614547
1966,Health professionals,Utah,job_offer_data,0.008258591924870844
1967,Information and communications technology professionals,Utah,job_offer_data,0.005931417670046707
1968,"Labourers in mining, construction, manufacturing and transport",Utah,job_offer_data,0.008545873716604696
1969,"Legal, social and cultural professionals",Utah,job_offer_data,0.00856306399058801
1970,Market-oriented skilled agricultural workers,Utah,job_offer_data,0.001802957055285007
1971,"Metal, machinery and related trades workers",Utah,job_offer_data,0.0067837374647160805
1972,Personal service workers,Utah,job_offer_data,0.010711514966452665
1973,Production and Specialized Services Managers,Utah,job_offer_data,0.006715178936029257
1974,Sales workers,Utah,job_offer_data,0.0055834858988469
1975,Science and engineering professionals,Utah,job_offer_data,0.005629755822867745
1976,Stationary plant and machine operators,Utah,job_offer_data,0.003741044841926722
1977,Teaching professionals,Utah,job_offer_data,0.0077360578365905435
1978,Business and administration professionals,Vermont,employment,0.0021407958474701384
1979,"Chief executives, senior officials and legislators",Vermont,employment,0.0015187041714190069
1980,Cleaners and helpers,Vermont,employment,0.002154690720287653
1981,Drivers and mobile plant operators,Vermont,employment,0.0010422517182668294
1982,Electrical and Electronics Trades Workers,Vermont,employment,0.0012187333256992773
1983,General and keyboard clerks,Vermont,employment,0.0022259583112411575
1984,Health professionals,Vermont,employment,0.0018357533458373807
1985,Information and communications technology professionals,Vermont,employment,0.0011006869183976821
1986,"Labourers in mining, construction, manufacturing and transport",Vermont,employment,0.0019292990669688454
1987,"Legal, social and cultural professionals",Vermont,employment,0.0023649496481579603
1988,Personal service workers,Vermont,employment,0.0029278762550226647
1989,Production and Specialized Services Managers,Vermont,employment,0.001699319521758629
1990,Sales workers,Vermont,employment,0.0023732587602025186
1991,Science and engineering professionals,Vermont,employment,0.0018201321935164291
1992,Teaching professionals,Vermont,employment,0.0018989038813460573
1993,Business and administration professionals,Vermont,job_offer_data,0.002133962450576406
1994,"Chief executives, senior officials and legislators",Vermont,job_offer_data,0.0015198040091141665
1995,Cleaners and helpers,Vermont,job_offer_data,0.0021482007775177085
1996,Drivers and mobile plant operators,Vermont,job_offer_data,0.0010207422901578676
1997,Electrical and Electronics Trades Workers,Vermont,job_offer_data,0.0012506029478699507
1998,General and keyboard clerks,Vermont,job_offer_data,0.002230120830061895
1999,Health professionals,Vermont,job_offer_data,0.0018209826875993677
2000,Information and communications technology professionals,Vermont,job_offer_data,0.0010986298880182647
2001,"Labourers in mining, construction, manufacturing and transport",Vermont,job_offer_data,0.001912304602566246
2002,"Legal, social and cultural professionals",Vermont,job_offer_data,0.0023487865951113763
2003,Personal service workers,Vermont,job_offer_data,0.0029373281001748588
2004,Production and Specialized Services Managers,Vermont,job_offer_data,0.0016882732483793617
2005,Sales workers,Vermont,job_offer_data,0.0023663038407155763
2006,Science and engineering professionals,Vermont,job_offer_data,0.0018191911716055214
2007,Teaching professionals,Vermont,job_offer_data,0.001900730360691905
2008,Building and Related Trades Workers (excluding Electricians),Virginia,employment,0.021752429603255023
2009,Business and administration professionals,Virginia,employment,0.030401759059779498
2010,"Chief executives, senior officials and legislators",Virginia,employment,0.027549412320811564
2011,Cleaners and helpers,Virginia,employment,0.01369123950971903
2012,Commissioned armed forces officers,Virginia,employment,0.0039715873882829635
2013,Drivers and mobile plant operators,Virginia,employment,0.013588154324680095
2014,Electrical and Electronics Trades Workers,Virginia,employment,0.012481592452758759
2015,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Virginia,employment,0.008050121210675026
2016,General and keyboard clerks,Virginia,employment,0.02761064519241383
2017,Handicraft and printing workers,Virginia,employment,0.0030683791132338567
2018,Health professionals,Virginia,employment,0.020785026782978493
2019,Information and communications technology professionals,Virginia,employment,0.023840275547675586
2020,"Labourers in mining, construction, manufacturing and transport",Virginia,employment,0.014884661480994826
2021,"Legal, social and cultural professionals",Virginia,employment,0.019979570912339855
2022,Market-oriented skilled agricultural workers,Virginia,employment,0.0035162126733821668
2023,"Metal, machinery and related trades workers",Virginia,employment,0.01313179492343233
2024,Personal service workers,Virginia,employment,0.02724373029034586
2025,Production and Specialized Services Managers,Virginia,employment,0.0153301347385522
2026,Sales workers,Virginia,employment,0.024994486122115033
2027,Science and engineering professionals,Virginia,employment,0.02135580318946253
2028,Stationary plant and machine operators,Virginia,employment,0.00795780955695041
2029,Teaching professionals,Virginia,employment,0.021915391489144877
2030,Building and Related Trades Workers (excluding Electricians),Virginia,job_offer_data,0.02164165905924505
2031,Business and administration professionals,Virginia,job_offer_data,0.03026063034642219
2032,"Chief executives, senior officials and legislators",Virginia,job_offer_data,0.02732916183292413
2033,Cleaners and helpers,Virginia,job_offer_data,0.013684563377494074
2034,Commissioned armed forces officers,Virginia,job_offer_data,0.004022601011045192
2035,Drivers and mobile plant operators,Virginia,job_offer_data,0.013401382937072392
2036,Electrical and Electronics Trades Workers,Virginia,job_offer_data,0.012358765000936422
2037,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Virginia,job_offer_data,0.007993613388557003
2038,General and keyboard clerks,Virginia,job_offer_data,0.02751059755665782
2039,Handicraft and printing workers,Virginia,job_offer_data,0.0030436144982906614
2040,Health professionals,Virginia,job_offer_data,0.020618571986315407
2041,Information and communications technology professionals,Virginia,job_offer_data,0.023887772577855258
2042,"Labourers in mining, construction, manufacturing and transport",Virginia,job_offer_data,0.014606262013783495
2043,"Legal, social and cultural professionals",Virginia,job_offer_data,0.019853405593379152
2044,Market-oriented skilled agricultural workers,Virginia,job_offer_data,0.003450510805132179
2045,"Metal, machinery and related trades workers",Virginia,job_offer_data,0.013060598191832902
2046,Personal service workers,Virginia,job_offer_data,0.02719932607858997
2047,Production and Specialized Services Managers,Virginia,job_offer_data,0.015359475306476045
2048,Sales workers,Virginia,job_offer_data,0.024834471461787095
2049,Science and engineering professionals,Virginia,job_offer_data,0.02122595720179365
2050,Stationary plant and machine operators,Virginia,job_offer_data,0.007896431119156177
2051,Teaching professionals,Virginia,job_offer_data,0.021845589093630283
2052,Assemblers,Washington,employment,0.0026232429791191243
2053,Building and Related Trades Workers (excluding Electricians),Washington,employment,0.016618124742151283
2054,Business and administration professionals,Washington,employment,0.018323081259635797
2055,"Chief executives, senior officials and legislators",Washington,employment,0.016624972483196256
2056,Cleaners and helpers,Washington,employment,0.02229422297678998
2057,Commissioned armed forces officers,Washington,employment,0.006495287449591904
2058,Drivers and mobile plant operators,Washington,employment,0.012026635020442418
2059,Electrical and Electronics Trades Workers,Washington,employment,0.006335032983812252
2060,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Washington,employment,0.009932846431573897
2061,General and keyboard clerks,Washington,employment,0.020301807928877088
2062,Handicraft and printing workers,Washington,employment,0.003979631507371248
2063,Health professionals,Washington,employment,0.019247207458609316
2064,Information and communications technology professionals,Washington,employment,0.019459211678095834
2065,"Labourers in mining, construction, manufacturing and transport",Washington,employment,0.019942587467284806
2066,"Legal, social and cultural professionals",Washington,employment,0.021893782838144762
2067,Market-oriented skilled agricultural workers,Washington,employment,0.003862469590249502
2068,"Metal, machinery and related trades workers",Washington,employment,0.01328931034997687
2069,Personal service workers,Washington,employment,0.02568889314785408
2070,Production and Specialized Services Managers,Washington,employment,0.01884036088027132
2071,Sales workers,Washington,employment,0.017219428352778742
2072,Science and engineering professionals,Washington,employment,0.01595548021021915
2073,Stationary plant and machine operators,Washington,employment,0.005632661782972126
2074,Teaching professionals,Washington,employment,0.019760593773278066
2075,Assemblers,Washington,job_offer_data,0.0026241451988466102
2076,Building and Related Trades Workers (excluding Electricians),Washington,job_offer_data,0.016478622326275918
2077,Business and administration professionals,Washington,job_offer_data,0.018188822291189784
2078,"Chief executives, senior officials and legislators",Washington,job_offer_data,0.016424065616939616
2079,Cleaners and helpers,Washington,job_offer_data,0.02211578493687481
2080,Commissioned armed forces officers,Washington,job_offer_data,0.006425568365107227
2081,Drivers and mobile plant operators,Washington,job_offer_data,0.01200894806492449
2082,Electrical and Electronics Trades Workers,Washington,job_offer_data,0.006287225214545837
2083,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Washington,job_offer_data,0.00984620160836347
2084,General and keyboard clerks,Washington,job_offer_data,0.020278193716560155
2085,Handicraft and printing workers,Washington,job_offer_data,0.003916875815574455
2086,Health professionals,Washington,job_offer_data,0.019172523873095752
2087,Information and communications technology professionals,Washington,job_offer_data,0.019372193943998223
2088,"Labourers in mining, construction, manufacturing and transport",Washington,job_offer_data,0.01976146008736263
2089,"Legal, social and cultural professionals",Washington,job_offer_data,0.02172931602983106
2090,Market-oriented skilled agricultural workers,Washington,job_offer_data,0.003791042415269306
2091,"Metal, machinery and related trades workers",Washington,job_offer_data,0.013242405706001017
2092,Personal service workers,Washington,job_offer_data,0.025806647990908396
2093,Production and Specialized Services Managers,Washington,job_offer_data,0.018823607946476625
2094,Sales workers,Washington,job_offer_data,0.017265884029918913
2095,Science and engineering professionals,Washington,job_offer_data,0.015949857848645752
2096,Stationary plant and machine operators,Washington,job_offer_data,0.005552926788788516
2097,Teaching professionals,Washington,job_offer_data,0.019684480490985024
2098,Building and Related Trades Workers (excluding Electricians),West Virginia,employment,0.0024179354934794994
2099,Business and administration professionals,West Virginia,employment,0.003054618962215915
2100,"Chief executives, senior officials and legislators",West Virginia,employment,0.004161880819758519
2101,Cleaners and helpers,West Virginia,employment,0.00269396702202632
2102,Commissioned armed forces officers,West Virginia,employment,0.0006734869404168286
2103,Drivers and mobile plant operators,West Virginia,employment,0.0027645704384158315
2104,Electrical and Electronics Trades Workers,West Virginia,employment,0.0016595439040074658
2105,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",West Virginia,employment,0.0020963243009062982
2106,General and keyboard clerks,West Virginia,employment,0.0038803222726109237
2107,Handicraft and printing workers,West Virginia,employment,0.0008348975090691741
2108,Health professionals,West Virginia,employment,0.004309138973741987
2109,Information and communications technology professionals,West Virginia,employment,0.0019562462068731107
2110,"Labourers in mining, construction, manufacturing and transport",West Virginia,employment,0.005381589097558623
2111,"Legal, social and cultural professionals",West Virginia,employment,0.0033095354994332085
2112,Market-oriented skilled agricultural workers,West Virginia,employment,0.0015857599755974147
